날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,return,volatility
2021-10-28,3023.17,3034.42,3009.55,3009.55,617256798,12367618427652,2188063339084740,-0.005268568066660095,0.010879540865170163
2021-10-29,3025.67,3030.17,2965.4,2970.68,545833755,11035682384856,2159375927406380,-0.012915552158960786,0.010920489303686581
2021-11-01,2984.18,2991.81,2976.87,2978.94,475382111,9410799387549,2166070209519305,0.0027805081664804554,0.0109202178225635
2021-11-02,2995.58,3034.3,2995.58,3013.49,525853038,9662968105172,2191376531144535,0.011598085224945764,0.010710089524426175
2021-11-03,3020.36,3020.87,2969.01,2975.71,658648364,12438267928860,2189540503438221,-0.01253695880855743,0.010204559805027743
2021-11-04,3000.92,3011.56,2978.07,2983.22,772023904,14658519584987,2195428830265029,0.002523767437014879,0.009237675833005837
2021-11-05,3003.53,3003.53,2953.96,2969.27,688027918,12669722983462,2185189385744004,-0.004676155295284867,0.008483972165029585
2021-11-08,2965.36,2968.18,2930.9,2960.2,560205356,10388089493103,2178020380431059,-0.0030546228534287234,0.008511183186759287
2021-11-09,2958.15,2987.28,2949.17,2962.46,708773471,9684977252764,2180787959345307,0.0007634619282481658,0.00788591926055513
2021-11-10,2947.46,2958.61,2924.36,2930.17,570931752,9663221463613,2157022729552783,-0.01089972522835747,0.0080142578347147
2021-11-11,2911.41,2925.19,2903.72,2924.92,572859058,13468395643103,2153082343088190,-0.001791704918144732,0.007169519138105204
2021-11-12,2945.95,2973.84,2938.27,2968.8,665733196,12472956374638,2185439467790075,0.015002119716094775,0.007727689986778779
2021-11-15,2989.68,3003.71,2979.96,2999.52,639395683,11402053251342,2207950545172823,0.010347615198059712,0.008094519691117507
2021-11-16,2995.68,3011.88,2985.34,2997.21,579646335,11101212743890,2208638226067564,-0.0007701232197151464,0.007898625764545138
2021-11-17,3004.02,3004.67,2957.7,2962.42,541489534,10661680483275,2183852304105739,-0.011607461605960157,0.008221177772600202
2021-11-18,2959.26,2964.48,2937.53,2947.38,541652823,10119317376788,2173103104811822,-0.0050769303474861305,0.008273595856436227
2021-11-19,2951.06,2974.64,2948.07,2971.02,657093788,11002168877105,2192237374729624,0.008020682775889076,0.008515057572999044
2021-11-22,2983.38,3018.01,2980.73,3013.25,530959176,12945532600397,2225325424858351,0.014213973652146494,0.00906921397342487
2021-11-23,3013.16,3016.36,2992.14,2997.33,524233416,10830503621150,2213806547623649,-0.005283331950551751,0.008850030319630175
2021-11-24,3006.34,3017.9,2981.02,2994.29,556640473,10963458592619,2210804289074574,-0.0010142360033763564,0.008699826110341119
2021-11-25,2996.74,2996.74,2973.24,2980.27,595969686,9401090529106,2199950623164321,-0.004682245206710123,0.00868382177626648
2021-11-26,2973.04,2985.77,2930.31,2936.44,595597647,11901297731572,2167444597231403,-0.01470672120311245,0.008827169805213931
2021-11-29,2906.15,2930.22,2890.78,2909.32,844400434,13092783140665,2148359052554220,-0.009235673128005328,0.00899640001302021
2021-11-30,2932.71,2942.93,2822.73,2839.01,983556318,19852270868593,2095821072303233,-0.024167159336202282,0.009845025349605071
2021-12-01,2860.12,2905.74,2837.03,2899.72,563927192,12534484740158,2143338151523723,0.021384214919989653,0.010961722049779776
2021-12-02,2874.64,2945.27,2874.64,2945.27,534461669,11918441491698,2176914270109684,0.015708413226104723,0.011578792662562079
2021-12-03,2935.93,2975.44,2927.55,2968.33,486749001,10344372944198,2192835466339470,0.007829502897866769,0.011682936266604228
2021-12-06,2954.82,2983.5,2932.49,2973.25,479907913,9657402253160,2197379063665010,0.001657497650193962,0.011664551695846577
2021-12-07,2973.84,2992.31,2960.9,2991.72,541370062,10215647036599,2211216990567170,0.006212057512822611,0.011739708932637325
2021-12-08,3017.93,3036.13,2995.34,3001.8,488246121,11115220654811,2218153437117398,0.0033692992659741794,0.01143647369208854
2021-12-09,3007.0,3029.57,3001.55,3029.57,513445799,12614031150535,2238777012136812,0.009251115997068515,0.011546888051365852
2021-12-10,3008.7,3017.64,2998.29,3010.23,451599491,8434890985993,2225643249770856,-0.006383744227728694,0.011248531466310288
2021-12-13,3019.67,3043.83,3000.51,3001.66,375828375,8629448910198,2219441356915143,-0.002846958538051947,0.011041231021421518
2021-12-14,2983.95,3001.7,2976.16,2987.95,581569904,9856789517126,2209778033875157,-0.0045674726651253605,0.011089410596297764
2021-12-15,2979.83,2992.3,2973.0,2989.39,432874423,8253059437129,2210896374852491,0.00048193577536448373,0.01075332106092447
2021-12-16,3013.26,3018.2,2989.63,3006.41,402825154,8524314062950,2223256395913792,0.005693469236198734,0.010728558508026707
2021-12-17,2985.2,3017.73,2984.19,3017.73,451824159,11650002805031,2231055479151033,0.003765288167615344,0.01062466474110663
2021-12-20,3001.33,3001.33,2962.07,2963.0,377584565,8621305733909,2191456183748063,-0.018136148694548604,0.010938344766448593
2021-12-21,2981.67,2984.56,2955.9,2975.03,410979633,9108501429680,2200896109564335,0.004060074249071954,0.010935571935973365
2021-12-22,2993.5,3000.79,2976.65,2984.48,461755372,8835649524455,2208300470743887,0.0031764385569219566,0.01096161384229228
2021-12-23,2998.02,3000.7,2980.91,2998.17,483838948,9319626829913,2218653456865532,0.004587063743097586,0.010953934626077352
2021-12-24,3009.48,3025.77,3009.48,3012.43,537548258,8583472759012,2230019405753961,0.004756234636461576,0.010395588230509208
2021-12-27,3013.94,3017.31,2999.3,2999.55,475363053,8280394735651,2221527069263787,-0.0042756180226593,0.010187346364725802
2021-12-28,3006.77,3020.29,2991.55,3020.24,607046190,12096893607293,2237623537207572,0.006897701321864735,0.008236974321020355
2021-12-29,3002.9,3007.72,2988.67,2993.29,545831859,10908667230981,2215462631908994,-0.008923131936534823,0.00745267086612058
2021-12-30,2999.75,3005.36,2975.74,2977.65,461038202,8727458062998,2203366545861792,-0.005225019961313415,0.006811685604266316
2022-01-03,2998.32,3010.77,2979.42,2988.77,435825854,8193887264228,2211373367405162,0.0037344886067871563,0.006641373286119152
2022-01-04,2991.97,2995.25,2973.08,2989.24,621549385,9991473942836,2212087919930193,0.00015725532576937873,0.0066344662258439255
2022-01-05,2984.05,2986.2,2936.73,2953.97,787346121,15428422516445,2186715367040906,-0.011798985695360642,0.0070004939665647675
2022-01-06,2925.4,2952.54,2915.38,2920.53,786045066,13297135242112,2162437324139180,-0.011320358703710509,0.007324004566379488
2022-01-07,2933.78,2959.03,2933.1,2954.89,546172478,10582421237357,2187560533655431,0.011764987861792031,0.00753400033784864
2022-01-10,2947.37,2951.12,2910.9,2926.72,477399917,10397827640756,2166763874659561,-0.009533349803207636,0.007679133732515727
2022-01-11,2930.93,2943.57,2909.82,2927.38,566171897,10646541507362,2168032047197388,0.00022550841898105745,0.007678924592054907
2022-01-12,2950.78,2972.58,2950.31,2972.48,519500914,10895354474281,2200967250234565,0.015406267720623923,0.0084784262901036
2022-01-13,2979.91,2982.14,2958.39,2962.09,604870641,11458978734387,2193799600084399,-0.0034953977823231064,0.008507560021357545
2022-01-14,2937.61,2944.97,2914.73,2921.92,532668250,10799738387436,2164996762680052,-0.01356137051878914,0.008860962225873212
2022-01-17,2918.55,2919.67,2875.98,2890.1,593260741,10396512579668,2141590250888778,-0.010890099660497254,0.00901706865306132
2022-01-18,2898.98,2902.79,2857.26,2864.24,554040958,10040965253936,2121897005983565,-0.008947787273796748,0.008368856322161344
2022-01-19,2840.34,2871.79,2832.18,2842.28,463829499,9649066534496,2105223650395609,-0.007666955283076704,0.008357787066844013
2022-01-20,2842.28,2862.7,2830.97,2862.68,395669124,8872018415152,2119405877913356,0.007177336504496257,0.008540308180874997
2022-01-21,2837.49,2847.95,2817.11,2834.29,532753367,10718107702468,2098926813130747,-0.00991728031075767,0.008563154985614298
2022-01-24,2823.76,2828.11,2780.68,2792.0,473993186,9304491107906,2068283398049318,-0.014920844373723208,0.008780343722395048
2022-01-25,2786.41,2789.62,2703.99,2720.39,639958796,11700945453437,2016270363983017,-0.02564828080229231,0.010055039069760642
2022-01-26,2729.75,2744.14,2708.1,2709.24,472650641,8978726558031,2007683221764373,-0.004098677027926212,0.009673752746570674
2022-01-27,2709.24,2722.86,2614.49,2614.49,487726708,20548835072170,2056788548809842,-0.034972907531263364,0.011715067639821738
2022-01-28,2617.87,2668.59,2591.53,2663.34,434186972,13753057379762,2094859102056597,0.01868433231720168,0.013018406133489679
2022-02-03,2706.34,2735.34,2702.78,2707.82,435709933,12472536011223,2129673299167339,0.016700834290777733,0.013800846750111858
2022-02-04,2714.83,2751.8,2712.87,2750.26,536148768,11393256143290,2162189762255563,0.015673124506060176,0.014513802639302884
2022-02-07,2750.7,2750.7,2718.94,2745.06,417838468,11291947751742,2157575112311001,-0.001890730330950663,0.014404320411067092
2022-02-08,2767.76,2779.85,2726.72,2746.47,560534109,11785877200608,2158494533769066,0.0005136499748639167,0.01431159118822619
2022-02-09,2772.63,2773.38,2753.51,2768.85,539123929,10337571131580,2176095837885618,0.008148641710996385,0.0141374130114265
2022-02-10,2787.44,2788.27,2761.76,2771.93,509611246,12776154092019,2179937246898060,0.0011123751738086884,0.014084764985376884
2022-02-11,2739.14,2766.7,2735.08,2747.71,480520356,10992603318314,2161381267104131,-0.008737594383696479,0.014132029913603206
2022-02-14,2715.1,2724.72,2688.24,2704.48,616343422,11579386551903,2126853150258932,-0.015733101382605863,0.013698412323433197
2022-02-15,2712.45,2716.45,2665.47,2676.54,589039193,9435833780019,2104887624455163,-0.010331006330237202,0.01375394630387206
2022-02-16,2719.61,2730.43,2711.34,2729.68,422366402,8389883428213,2146197286328093,0.019853990599804083,0.01465484708356654
2022-02-17,2735.11,2770.66,2711.99,2744.09,611421577,11812904600162,2157575548333267,0.005279007063099028,0.01465976913422112
2022-02-18,2714.52,2747.08,2711.88,2744.52,513521173,8508342024254,2157425759339174,0.00015670039976822814,0.01458974780871376
2022-02-21,2706.65,2746.62,2694.9,2743.8,495301161,7896733628442,2156626849427472,-0.00026234095579547034,0.014533038390551345
2022-02-22,2705.08,2721.84,2690.09,2706.79,648400532,10590490331638,2127945075614037,-0.013488592463007598,0.01460607579470751
2022-02-23,2727.43,2729.56,2705.31,2719.53,537841009,9138533730564,2137367310079115,0.0047066820846835,0.01459147363509866
2022-02-24,2689.28,2694.55,2642.63,2648.8,926399613,13586138013425,2082126695008451,-0.026008170529466468,0.015302966419850492
2022-02-25,2678.47,2694.81,2665.96,2676.76,664347310,12221012186710,2103963329468181,0.010555723346421075,0.014545293619602972
2022-02-28,2663.0,2699.18,2658.25,2699.18,613470298,12894247765178,2120187753790735,0.008375797606060997,0.014659210246261049
2022-03-02,2698.31,2716.46,2692.24,2703.52,527950387,10996672546245,2123032519762488,0.0016078957312961606,0.012143040657780583
2022-03-03,2729.86,2748.21,2726.35,2747.08,614514855,10592861510194,2156827001822798,0.016112327632124,0.011966550054725921
2022-03-04,2736.58,2736.58,2702.34,2713.43,765675798,12427423966429,2132467179182464,-0.012249370240400737,0.011795698653012334
2022-03-07,2680.17,2680.17,2644.1,2651.31,571562292,12089299502161,2083197353454298,-0.02289353327706989,0.012270681195192172
2022-03-08,2617.33,2647.18,2605.81,2622.4,540370226,11679452446651,2060695939934308,-0.01090404366143527,0.012440136084299383
2022-03-10,2660.86,2682.79,2660.86,2680.32,613810463,13694703490818,2105097713891886,0.02208663819402079,0.01357239643688331
2022-03-11,2665.95,2672.62,2647.28,2661.28,797034211,12363206013444,2090547969326350,-0.007103629417382962,0.013451531239115626
2022-03-14,2654.93,2661.76,2633.31,2645.65,636324491,12037826871926,2078071440843771,-0.005873113689653153,0.01346007032117394
2022-03-15,2630.31,2641.97,2615.08,2621.53,604181621,9583002317208,2059389989838311,-0.009116852191332847,0.013469965914937081
2022-03-16,2649.85,2659.9,2630.03,2659.23,736353564,9310850792342,2088519367582145,0.014380914961873437,0.013567569400126862
2022-03-17,2703.27,2714.0,2694.51,2694.51,546079006,11900904843703,2116541926948248,0.013266998341625369,0.013716314597249113
2022-03-18,2695.64,2708.16,2688.71,2707.02,644017432,11442603703912,2125657537077496,0.004642773639734088,0.012984439077562615
2022-03-21,2717.81,2717.81,2683.69,2686.05,502401733,8693849794167,2109394247134395,-0.007746525699847018,0.013014589388561372
2022-03-22,2686.68,2712.14,2686.58,2710.0,489441786,9367506018394,2127002889531033,0.008916438636659807,0.013201189372565321
2022-03-23,2727.12,2742.27,2720.83,2735.05,883375917,11838671696715,2146408436495134,0.009243542435424468,0.013381966518662282
2022-03-24,2716.25,2729.66,2705.14,2729.66,960897734,13177858819418,2142618010591245,-0.0019707135152923216,0.013017166828312294
2022-03-25,2740.83,2740.95,2722.36,2729.98,602771056,10824995141702,2143377809045015,0.00011723071737868018,0.012979532197027719
2022-03-28,2721.22,2737.46,2707.74,2729.56,768042550,9801744222798,2143333163570399,-0.00015384728093248423,0.011417916889179293
2022-03-29,2745.62,2754.18,2733.22,2741.07,732159279,10020299985146,2152615774344990,0.004216796846378212,0.011241825396242935
2022-03-30,2758.31,2760.6,2740.02,2746.74,840134353,11099514114188,2156901356214342,0.002068535280018269,0.01111913981009767
2022-03-31,2743.24,2765.2,2743.2,2757.65,1030288741,9729367389375,2164962823835125,0.00397198133059562,0.01113924626052033
2022-04-01,2745.85,2745.85,2729.68,2739.85,1305564027,10689584093613,2151279537772233,-0.006454771272641602,0.010666193120160063
2022-04-04,2729.86,2758.38,2722.45,2757.9,1022970584,9744917655977,2164964281624620,0.006587951895176802,0.010362193420345497
2022-04-05,2765.5,2769.18,2750.5,2759.2,1605993694,9933180821147,2165864596150541,0.0004713731462342441,0.008731543981053882
2022-04-06,2739.07,2747.85,2730.66,2735.03,1321644983,11014544531112,2147029118770552,-0.0087597854450564,0.008576121115523107
2022-04-07,2714.7,2718.5,2693.36,2695.86,999275955,12291042906435,2116922778652258,-0.014321597934940367,0.007961273722887519
2022-04-08,2706.64,2712.0,2685.52,2700.39,948355122,10296234348228,2119201356321410,0.0016803543210699434,0.007770227915661597
2022-04-11,2687.54,2711.02,2683.96,2693.1,742601512,8831630373027,2113756558191032,-0.00269961005632513,0.007659290192996681
2022-04-12,2674.17,2685.08,2658.4,2666.76,870969540,9853720362264,2092582276727403,-0.009780550295198753,0.007706344773421516
2022-04-13,2677.53,2717.63,2672.6,2716.49,733240925,9645445517007,2131314721277679,0.01864809731659367,0.008146210983394402
2022-04-14,2719.34,2720.3,2702.61,2716.71,665351048,11419812319490,2130735885151352,8.098686172242076e-05,0.007626444137614362
2022-04-15,2695.52,2705.41,2685.01,2696.06,693717683,9570267540535,2114429291228787,-0.00760110574923345,0.007761375979185036
2022-04-18,2685.04,2701.11,2681.37,2693.21,1024914928,9050332417145,2112795552269402,-0.001057098135798129,0.0075593893179747755
2022-04-19,2707.76,2723.98,2705.32,2718.89,1257385350,9779975371254,2133070295974238,0.00953509009694753,0.007598270821996421
2022-04-20,2718.49,2724.46,2702.84,2718.69,1736282680,12283912938601,2132905874908170,-7.35594305028009e-05,0.007293560184763617
2022-04-21,2725.71,2737.54,2725.04,2728.21,1002973383,11482591241019,2140416800601661,0.0035016864740002873,0.007329147972784763
2022-04-22,2704.72,2708.58,2690.48,2704.71,1239909929,12120588065484,2122781766112951,-0.00861370642289272,0.007577541098012963
2022-04-25,2676.67,2680.35,2657.04,2657.13,1018005341,11698115888010,2085607418867234,-0.01759153476712838,0.008491281629289613
2022-04-26,2674.0,2678.05,2663.83,2668.31,889941868,10807853191333,2093885341172675,0.004207547240819842,0.008490965040821873
2022-04-27,2630.58,2641.82,2615.5,2639.06,1072367495,12558710512739,2070445707797211,-0.010961994670784181,0.008715051694653695
2022-04-28,2656.54,2667.49,2638.37,2667.49,899168711,12463396003912,2097782079596385,0.010772775154789915,0.009083627796357265
2022-04-29,2669.18,2696.1,2664.06,2695.05,975253172,12664752150376,2119864985287662,0.010331810053646029,0.009384097154989762
2022-05-02,2669.21,2689.91,2667.85,2687.45,873722720,9075648672047,2114441739696343,-0.0028199847869243566,0.009229738366284148
2022-05-03,2690.16,2702.1,2680.46,2680.46,883402977,9199338259039,2109346130641559,-0.002600978622858019,0.009225102414624068
2022-05-04,2690.45,2696.03,2667.23,2677.57,1181019910,9903933505101,2107550082906536,-0.0010781731493847424,0.009061280131506227
2022-05-06,2650.89,2652.51,2635.97,2644.51,1333935834,10595418478532,2081320428498685,-0.012347016137766675,0.008918376052335114
2022-05-09,2634.32,2642.75,2606.08,2610.81,892652722,9289660879298,2055162928601455,-0.01274338157163346,0.009272888921396018
2022-05-10,2590.13,2602.75,2553.01,2596.56,841463317,10842463041698,2043673172912281,-0.0054580762292162355,0.009309848679895824
2022-05-11,2586.52,2599.11,2579.09,2592.27,679509759,8608259453968,2040258394405099,-0.0016521859691284169,0.009117756958181282
2022-05-12,2569.5,2591.57,2546.8,2550.08,900330795,12167915258889,2007195727129313,-0.01627531082796163,0.008396666984717187
2022-05-13,2570.01,2605.84,2565.96,2604.24,788539195,10342060894273,2049292684237125,0.021238549378842952,0.010001000844106466
2022-05-16,2624.69,2629.2,2593.61,2596.58,780198956,8528536948653,2043528753449264,-0.0029413571713819975,0.00991916802091197
2022-05-17,2603.58,2621.84,2603.58,2620.44,873519449,9658877230199,2062679874226357,0.009189010159517563,0.01022125654720452
2022-05-18,2634.75,2644.13,2618.0,2625.98,870268210,10047167987534,2067575121982239,0.002114148768908919,0.009937247198120749
2022-05-19,2576.24,2597.79,2568.54,2592.34,677595162,9883989670611,2041376481460926,-0.012810455525175346,0.010231959152369215
2022-05-20,2605.78,2641.68,2605.38,2639.29,755652901,9634339029530,2077558135734500,0.018111050248038385,0.011150249954144053
2022-05-23,2651.63,2653.87,2634.29,2647.38,644204838,7815203608813,2083210177353741,0.0030652182973451847,0.011068930237737992
2022-05-24,2638.94,2646.99,2605.87,2605.87,851235794,8703525826182,2050778684655991,-0.015679653090980628,0.010925540820014045
2022-05-25,2621.75,2630.17,2602.94,2617.22,712611488,8353418910949,2059889815729458,0.004355551121122625,0.010929243954240095
2022-05-26,2616.99,2641.91,2602.01,2612.45,595849280,8613523897667,2056303508275262,-0.0018225445319842715,0.010674919040828774
2022-05-27,2640.75,2644.71,2631.49,2638.05,590813776,8028158869516,2076115880771690,0.009799230607284493,0.010623131971873725
2022-05-30,2662.31,2672.74,2654.18,2669.66,469797632,7473951584916,2101290667111063,0.011982335437159986,0.010717708302867914
2022-05-31,2666.88,2685.9,2654.32,2685.9,671679086,13970895517957,2113784328537123,0.006083171639834406,0.010797321869516773
2022-06-02,2670.74,2674.0,2653.59,2658.99,525259148,7860485371460,2092789270563649,-0.01001898804869883,0.011017491431185685
2022-06-03,2679.57,2681.51,2663.0,2670.65,562469813,7566757988438,2101703361724826,0.004385123674778946,0.011065963227142307
2022-06-07,2659.27,2662.04,2622.78,2626.34,524710380,8948923639761,2067165430942135,-0.016591466496920226,0.011350811252151231
2022-06-08,2633.53,2639.52,2621.96,2626.15,576389702,7964335124403,2066742737105469,-7.234402248001981e-05,0.010965845593848863
2022-06-09,2618.92,2627.88,2606.61,2625.44,814882844,10857975089630,2066451297057888,-0.000270357748034189,0.010882266048492182
2022-06-10,2596.37,2602.8,2583.74,2595.87,724089803,8285964062392,2043213222024130,-0.011262874032543224,0.01119508614867421
2022-06-13,2550.21,2550.32,2504.51,2504.51,660309279,10335873891430,1972203677735303,-0.035194366435915336,0.013262546553897213
2022-06-14,2472.96,2503.17,2457.39,2492.97,671756827,9992819780261,1962993357171067,-0.004607687731332799,0.012218462532861503
2022-06-15,2490.01,2495.54,2436.04,2447.38,714143493,9936928113647,1926857817400711,-0.018287424236954175,0.012744014233507907
2022-06-16,2481.66,2500.36,2447.33,2451.41,584041265,9588186586438,1931070977616452,0.0016466588760224443,0.012476975951576576
2022-06-17,2409.72,2441.34,2396.47,2440.93,634896746,11201571607435,1921148559919856,-0.004275090662108738,0.01241393720023155
2022-06-20,2449.89,2449.89,2372.35,2391.03,592701890,9092289259636,1881482847958622,-0.020443027862330987,0.012823419359376564
2022-06-21,2402.99,2423.48,2385.6,2408.93,479678348,7440755424721,1894965517033471,0.007486313429776903,0.012058439056727703
2022-06-22,2417.11,2418.05,2342.81,2342.81,532138957,8690134078974,1843888861974790,-0.027447871046481165,0.01295006708147109
2022-06-23,2347.84,2361.23,2306.48,2314.32,749660688,10212365984694,1821183820152396,-0.012160610548870743,0.012835193339589957
2022-06-24,2327.11,2373.48,2319.99,2366.6,654445552,8469155606714,1862320799525167,0.02258978879325224,0.014174900264067552
2022-06-27,2383.2,2418.94,2365.86,2401.92,510587331,7656358037502,1890525944714878,0.014924364066593476,0.014846490168875995
2022-06-28,2405.2,2422.1,2393.96,2422.09,564985557,7193433718663,1906214561249121,0.008397448707700539,0.014780648140350974
2022-06-29,2387.1,2393.25,2375.45,2377.99,422127378,7965810495235,1871275785944460,-0.01820741590940067,0.014585966507289466
2022-06-30,2368.57,2368.57,2332.59,2332.64,515396401,8923480624878,1835493487294140,-0.01907072779952812,0.014603981034340213
2022-07-01,2342.92,2354.97,2291.49,2305.42,530345985,8687669165705,1814290027911482,-0.011669181699704989,0.014627030725000505
2022-07-04,2310.73,2318.31,2276.63,2300.34,467959552,7339364788057,1810669975467947,-0.00220350304933592,0.014429828800725377
2022-07-05,2322.11,2344.08,2309.62,2341.78,323904543,6890579318763,1842519184614780,0.018014728257562007,0.015309600343742576
2022-07-06,2330.11,2332.14,2290.33,2292.01,410732087,8919471617948,1804225454331245,-0.02125306390865067,0.015635798921944055
2022-07-07,2308.97,2344.14,2307.9,2334.27,340172962,7652635944561,1837885177758676,0.018437964930344775,0.01657017274541882
2022-07-08,2352.49,2367.84,2348.74,2350.61,411424871,7008117581875,1850893574322830,0.007000047123940201,0.016751402490647337
2022-07-11,2357.43,2363.26,2337.82,2340.27,377108087,6301233630004,1843259953057437,-0.004398858168730757,0.015150992841620654
2022-07-12,2330.88,2333.02,2303.74,2317.76,379308230,6369257946374,1824994120120650,-0.009618548287163353,0.015215460637911696
2022-07-13,2324.45,2341.19,2312.49,2328.61,308806098,5998501221291,1832979141831765,0.004681243959685277,0.014906404826693193
2022-07-14,2316.41,2338.29,2307.69,2322.32,349137973,6539856912394,1829593431864512,-0.0027011822503553162,0.01487628722892709
2022-07-15,2335.12,2337.3,2293.45,2330.98,319675148,7383211368831,1837255296447759,0.003729029591098554,0.014936278007865124
2022-07-18,2350.48,2376.5,2344.12,2375.25,324357054,7104661030882,1873107660090225,0.01899201194347433,0.015003420589969186
2022-07-19,2367.52,2372.74,2359.59,2370.97,339377650,6556190576633,1869397059664922,-0.0018019155878329363,0.014895564723894276
2022-07-20,2406.29,2410.06,2382.65,2386.85,333329038,7434803856736,1881643042748411,0.006697680696086561,0.0135643924537422
2022-07-21,2387.91,2411.96,2387.91,2409.16,295624147,6309070850975,1899062118323927,0.009347047363680083,0.013314789729069383
2022-07-22,2405.37,2417.91,2391.48,2393.14,381596729,6973850591019,1886496918197095,-0.006649620614654017,0.012527938508467633
2022-07-25,2385.65,2412.47,2385.65,2403.69,323090645,5959859115833,1894263511279219,0.004408434107490589,0.012110248173903358
2022-07-26,2397.27,2415.39,2395.17,2412.96,415671406,6240741372242,1901214430487026,0.003856570522821068,0.011988584616225074
2022-07-27,2412.52,2415.53,2396.19,2415.53,333587637,7049802775578,1903522364034007,0.0010650818911213111,0.01120735954423881
2022-07-28,2437.57,2443.43,2429.07,2435.27,491073262,9196434759360,1919419876553481,0.008172119576241865,0.010276532359391338
2022-07-29,2453.53,2463.05,2442.01,2451.5,499369222,10256338412084,1931903737357025,0.006664558755292038,0.009779442765306304
2022-08-01,2444.05,2461.4,2437.13,2452.25,487160292,7509597616018,1932452046409936,0.00030593514175003556,0.00972345761873713
2022-08-02,2451.0,2451.07,2428.76,2439.62,549923571,7266264362087,1922819213953983,-0.0051503721072484465,0.009239467296225932
2022-08-03,2438.56,2461.45,2433.12,2461.45,475302377,6751538574171,1939571960420947,0.008948114870348522,0.007534358960368192
2022-08-04,2478.44,2478.95,2465.32,2473.11,399964621,7506315190255,1948549233283342,0.004737045237563242,0.006689687907500157
2022-08-05,2481.43,2497.58,2480.05,2490.8,409776228,7561092338383,1962992757832162,0.007152936990267422,0.006694688118215268
2022-08-08,2481.17,2494.0,2477.76,2493.1,418234294,7613758407732,1964010918476120,0.0009233981050262852,0.006491057351924484
2022-08-09,2493.57,2506.49,2481.36,2503.46,454363895,8940803191412,1971839855165800,0.004155469094701436,0.0057490750627405005
2022-08-10,2493.7,2494.15,2478.21,2480.88,479467472,9029482446522,1953610456318536,-0.009019516988487908,0.006424723754527449
2022-08-11,2507.74,2523.78,2506.41,2523.78,505245846,9710839930543,1986815488633416,0.017292251136693526,0.006990141139611777
2022-08-12,2519.66,2533.2,2514.31,2527.94,445546613,8028576836861,1990518587977843,0.0016483211690401234,0.007012830436722995
2022-08-16,2543.05,2546.35,2532.2,2533.52,398335301,8064107136952,1995548135068567,0.002207330870194646,0.0060771913556989295
2022-08-17,2536.57,2543.15,2512.01,2516.47,418052960,7153680341416,1982238266258542,-0.006729767280305721,0.006384822776582183
2022-08-18,2499.3,2515.37,2488.09,2508.05,381627621,7105984862757,1976095948344075,-0.003345956836361852,0.006473187742306759
2022-08-19,2510.72,2510.72,2492.69,2492.69,459834963,7138647913895,1963842895285751,-0.006124279818982892,0.006535943732273724
2022-08-22,2467.38,2475.77,2457.08,2462.5,422552201,6108018866782,1940547399248450,-0.012111413773874813,0.007001815651892779
2022-08-23,2449.31,2454.55,2431.83,2435.34,471166457,7560708244033,1919622194463391,-0.011029441624365477,0.007492584443032712
2022-08-24,2446.18,2454.01,2430.69,2447.45,423502192,8119783719901,1928432688428128,0.004972611627123813,0.007521580167677396
2022-08-25,2459.79,2477.26,2455.32,2477.26,426229583,7286329326891,1951737898290961,0.012180024106723586,0.007945781593641526
2022-08-26,2489.14,2497.76,2476.75,2481.03,520091055,8628665213503,1955296364048495,0.0015218426810266195,0.007780154107610571
2022-08-29,2432.06,2432.89,2417.01,2426.89,448746272,7891467341171,1913225190390959,-0.021821582165471698,0.0091650596707253
2022-08-30,2441.21,2453.91,2433.48,2450.93,336555412,6826615309757,1932045596372975,0.00990568175731088,0.009454335031490879
2022-08-31,2433.47,2473.75,2426.14,2472.05,436246626,9562592358058,1948130001179758,0.008617137168340339,0.009559028703859909
2022-09-01,2443.0,2443.61,2415.61,2415.61,580021246,8452317734460,1904334718445549,-0.02283125341315917,0.010690804046264608
2022-09-02,2427.7,2432.37,2402.67,2409.41,391598680,7214619685036,1899054382872987,-0.002566639482366906,0.010613116195509052
2022-09-05,2410.07,2424.77,2392.63,2403.68,354737977,6277833943090,1893408647987571,-0.0023781755699527896,0.010428314401138315
2022-09-06,2409.72,2422.53,2399.26,2410.02,294224141,5476236129935,1898174385827713,0.0026376223124542353,0.010458243884465335
2022-09-07,2395.66,2398.4,2365.35,2376.46,378200299,7530889694741,1872365971054935,-0.013925195641529942,0.01070926751538225
2022-09-08,2393.27,2394.06,2379.06,2384.28,423620804,9208735425055,1879133852167728,0.003290608720533994,0.010671255771014214
2022-09-13,2418.59,2453.95,2418.59,2449.54,367102506,9165153475933,1930515174838395,0.02737094636535975,0.011804548647525294
2022-09-14,2390.47,2418.42,2381.5,2411.42,461507522,7625505300244,1900212542914100,-0.015562105538182602,0.012189690617428629
2022-09-15,2416.01,2421.63,2401.83,2401.83,424110958,7432763619455,1892386624724827,-0.0039769098705327854,0.012148073838130526
2022-09-16,2387.56,2395.1,2371.11,2382.78,440798650,8690463859936,1877514132114876,-0.0079314522676458,0.012172546182967928
2022-09-19,2388.73,2389.85,2352.76,2355.66,403937473,6885918719312,1856704765996991,-0.011381663435147349,0.012328164079725614
2022-09-20,2373.64,2382.52,2359.84,2367.85,419340243,7013236217546,1865526657055415,0.005174770552626384,0.012438614507321486
